Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Quarter,Order_Week,Order_DayOfWeek,Order_DayOfWeek_Name,Ship_Year,Ship_Month,Ship_Quarter,Ship_Week,Ship_DayOfWeek,Shipping_Duration,Is_Weekend_Order,Is_Holiday_Season,Price_Per_Unit,Profit_Margin,Profit_Per_Unit,Has_Discount,Log_Sales,Log_Profit,Log_Quantity,Ship Mode_Encoded,Segment_Encoded,Country_Encoded,City_Encoded,State_Encoded,Region_Encoded,Category_Encoded,Sub-Category_Encoded,Sales_Per_Quantity,Discount_x_Quantity,Discount_x_Sales,Region_Category,Category_Avg_Profit,SubCategory_Avg_Sales,Region_Avg_Discount
2016-12-05,2016-12-07,Second Class,Consumer,United States,Georgetown,Kentucky,South,Office Supplies,Storage,584.82,9,0.0,70.1784,2016,12,4,49,0,Monday,2016,12,4,49,2,2,0,1,64.98,0.11999999999999998,7.797599999999999,0,6.373012575155999,4.265189401605187,2.302585092994046,2,0,0,165,15,2,1,14,64.98,0.0,0.0,South_Office Supplies,20.3270495851311,264.5905531914894,0.1472530864197531
2015-05-08,2015-05-12,Standard Class,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Binders,43.98,2,0.0,21.99,2015,5,2,19,4,Friday,2015,5,2,20,1,4,0,0,21.99,0.5,10.995,0,3.8062179465311696,3.1350593387750902,1.0986122886681098,3,0,0,300,21,0,1,3,21.99,0.0,0.0,Central_Office Supplies,20.3270495851311,133.56056007879187,0.24035299182092124
2015-05-08,2015-05-12,Standard Class,Consumer,United States,Minneapolis,Minnesota,Central,Technology,Phones,377.97,3,0.0,105.8316,2015,5,2,19,4,Friday,2015,5,2,20,1,4,0,0,125.99000000000001,0.27999999999999997,35.2772,0,5.937457046276627,4.671253762912008,1.3862943611198906,3,0,0,300,21,0,2,13,125.99000000000001,0.0,0.0,Central_Technology,78.75200221981592,371.21153430821147,0.24035299182092124
2015-05-08,2015-05-12,Standard Class,Consumer,United States,Minneapolis,Minnesota,Central,Furniture,Furnishings,123.96,3,0.0,11.1564,2015,5,2,19,4,Friday,2015,5,2,20,1,4,0,0,41.32,0.09,3.7188,0,4.827993686091376,2.4978557800742105,1.3862943611198906,3,0,0,300,21,0,0,9,41.32,0.0,0.0,Central_Furniture,8.699327109853842,95.82566771159875,0.24035299182092124
2017-09-22,2017-09-24,First Class,Consumer,United States,Wilmington,Delaware,East,Technology,Phones,391.98,2,0.0,113.6742,2017,9,3,38,4,Friday,2017,9,3,38,6,2,0,0,195.99,0.29,56.8371,0,5.97375871998905,4.74209506422171,1.0986122886681098,0,0,0,521,6,1,2,13,195.99,0.0,0.0,East_Technology,78.75200221981592,371.21153430821147,0.14536516853932585
2017-11-30,2017-12-07,Standard Class,Consumer,United States,Burlington,North Carolina,South,Technology,Accessories,383.976,3,0.2,81.5949,2017,11,4,48,3,Thursday,2017,12,4,49,3,7,0,1,127.992,0.2125,27.1983,1,5.9531809946823735,4.41394793527933,1.3862943611198906,3,0,0,60,31,2,2,0,127.992,0.6000000000000001,76.79520000000001,South_Technology,78.75200221981592,215.97460387096774,0.1472530864197531
2017-11-30,2017-12-07,Standard Class,Consumer,United States,Burlington,North Carolina,South,Furniture,Tables,1781.682,7,0.4,-653.2834,2017,11,4,48,3,Thursday,2017,12,4,49,3,7,0,1,254.526,-0.3666666666666667,-93.3262,1,7.485874250863031,,2.0794415416798357,3,0,0,60,31,2,0,16,254.526,2.8000000000000003,712.6728,South_Furniture,8.699327109853842,648.7947711598746,0.1472530864197531
2017-01-15,2017-01-19,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Art,21.4,5,0.0,6.206,2017,1,1,2,6,Sunday,2017,1,1,3,3,4,1,0,4.279999999999999,0.29000000000000004,1.2412,0,3.109060958860994,1.9749140123259015,1.791759469228055,3,2,0,266,3,3,1,2,4.279999999999999,0.0,0.0,West_Office Supplies,20.3270495851311,34.068834170854274,0.10933499843896347
2014-08-08,2014-08-12,Standard Class,Home Office,United States,Trenton,Michigan,Central,Technology,Copiers,549.99,1,0.0,274.995,2014,8,3,32,4,Friday,2014,8,3,33,1,4,0,0,549.99,0.5,274.995,0,6.311716660167896,5.620382749611025,0.6931471805599453,3,2,0,487,20,0,2,6,549.99,0.0,0.0,Central_Technology,78.75200221981592,2198.9416176470586,0.24035299182092124
2014-08-08,2014-08-12,Standard Class,Home Office,United States,Trenton,Michigan,Central,Office Supplies,Appliances,167.535,3,0.1,37.23,2014,8,3,32,4,Friday,2014,8,3,33,1,4,0,0,55.845,0.2222222222222222,12.409999999999998,1,5.127143443356146,3.6436205477083212,1.3862943611198906,3,2,0,487,20,0,1,1,55.845,0.30000000000000004,16.7535,Central_Office Supplies,20.3270495851311,230.7557103004292,0.24035299182092124
2014-08-08,2014-08-12,Standard Class,Home Office,United States,Trenton,Michigan,Central,Office Supplies,Envelopes,38.34,3,0.0,17.253,2014,8,3,32,4,Friday,2014,8,3,33,1,4,0,0,12.780000000000001,0.44999999999999996,5.751,0,3.672241812960913,2.904329450080647,1.3862943611198906,3,2,0,487,20,0,1,7,12.780000000000001,0.0,0.0,Central_Office Supplies,20.3270495851311,64.86772440944881,0.24035299182092124
2014-08-08,2014-08-12,Standard Class,Home Office,United States,Trenton,Michigan,Central,Furniture,Furnishings,53.88,6,0.0,22.6296,2014,8,3,32,4,Friday,2014,8,3,33,1,4,0,0,8.98,0.42,3.7716,0,4.00514898341763,3.1625001634211793,1.9459101490553132,3,2,0,487,20,0,0,9,8.98,0.0,0.0,Central_Furniture,8.699327109853842,95.82566771159875,0.24035299182092124
2014-08-08,2014-08-12,Standard Class,Home Office,United States,Trenton,Michigan,Central,Technology,Phones,299.98,2,0.0,83.9944,2014,8,3,32,4,Friday,2014,8,3,33,1,4,0,0,149.99,0.27999999999999997,41.9972,0,5.7070438173585725,4.442585371967038,1.0986122886681098,3,2,0,487,20,0,2,13,149.99,0.0,0.0,Central_Technology,78.75200221981592,371.21153430821147,0.24035299182092124
2015-11-05,2015-11-05,Same Day,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,62.8,4,0.0,15.7,2015,11,4,45,3,Thursday,2015,11,4,45,3,0,0,1,15.7,0.25,3.925,0,4.155753190350744,2.8154087194227095,1.6094379124341003,1,0,0,438,3,3,1,14,15.7,0.0,0.0,West_Office Supplies,20.3270495851311,264.5905531914894,0.10933499843896347
2017-04-25,2017-04-29,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,13.904,2,0.2,4.5188,2017,4,2,17,1,Tuesday,2017,4,2,17,5,4,0,0,6.952,0.32499999999999996,2.2594,1,2.7016296332992873,1.7081604453517414,1.0986122886681098,2,0,0,266,3,3,1,3,6.952,0.4,2.7808,West_Office Supplies,20.3270495851311,133.56056007879187,0.10933499843896347
2014-04-20,2014-04-22,Second Class,Consumer,United States,Houston,Texas,Central,Furniture,Tables,744.1,5,0.3,-95.67,2014,4,2,16,6,Sunday,2014,4,2,17,1,2,1,0,148.82,-0.12857142857142856,-19.134,1,6.613518437559682,,1.791759469228055,2,0,0,207,41,0,0,16,148.82,1.5,223.23,Central_Furniture,8.699327109853842,648.7947711598746,0.24035299182092124
2014-04-20,2014-04-22,Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,44.84,5,0.2,5.605,2014,4,2,16,6,Sunday,2014,4,2,17,1,2,1,0,8.968,0.125,1.121,1,3.8251570724064843,1.8878269379742887,1.791759469228055,2,0,0,207,41,0,1,14,8.968,1.0,8.968000000000002,Central_Office Supplies,20.3270495851311,264.5905531914894,0.24035299182092124
2014-04-20,2014-04-22,Second Class,Consumer,United States,Houston,Texas,Central,Furniture,Tables,401.59,2,0.3,-131.951,2014,4,2,16,6,Sunday,2014,4,2,17,1,2,1,0,200.795,-0.32857142857142857,-65.9755,1,5.997918674347781,,1.0986122886681098,2,0,0,207,41,0,0,16,200.795,0.6,120.47699999999999,Central_Furniture,8.699327109853842,648.7947711598746,0.24035299182092124
2017-11-11,2017-11-17,Standard Class,Home Office,United States,Milwaukee,Wisconsin,Central,Office Supplies,Binders,18.24,3,0.0,8.5728,2017,11,4,45,5,Saturday,2017,11,4,46,4,6,1,1,6.079999999999999,0.4700000000000001,2.8576,0,2.9569914452375605,2.2589257436536303,1.3862943611198906,3,2,0,299,47,0,1,3,6.079999999999999,0.0,0.0,Central_Office Supplies,20.3270495851311,133.56056007879187,0.24035299182092124
2017-11-25,2017-11-29,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,359.499,3,0.15,-29.6058,2017,11,4,47,5,Saturday,2017,11,4,48,2,4,1,1,119.83300000000001,-0.08235294117647057,-9.868599999999999,1,5.8874891827960525,,1.3862943611198906,3,0,0,438,3,3,0,4,119.83300000000001,0.44999999999999996,53.92485,West_Furniture,8.699327109853842,503.8596328947368,0.10933499843896347
2017-11-25,2017-11-29,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,10.48,1,0.0,2.8296,2017,11,4,47,5,Saturday,2017,11,4,48,2,4,1,1,10.48,0.27,2.8296,0,2.4406063908914204,1.3427603590961623,0.6931471805599453,3,0,0,438,3,3,1,14,10.48,0.0,0.0,West_Office Supplies,20.3270495851311,264.5905531914894,0.10933499843896347
2015-12-18,2015-12-18,Same Day,Home Office,United States,Cleveland,Ohio,East,Office Supplies,Paper,20.736,4,0.2,7.2576,2015,12,4,51,4,Friday,2015,12,4,51,4,0,0,1,5.184,0.35,1.8144,1,3.0789698721240466,2.1111339884123255,1.6094379124341003,1,2,0,86,33,1,1,12,5.184,0.8,4.147200000000001,East_Office Supplies,20.3270495851311,57.284091970802926,0.14536516853932585
2016-09-08,2016-09-12,Standard Class,Consumer,United States,Monroe,North Carolina,South,Technology,Accessories,35.168,4,0.2,8.3524,2016,9,3,36,3,Thursday,2016,9,3,37,0,4,0,0,8.792,0.2375,2.0881,1,3.588174749992304,2.2356329948547464,1.6094379124341003,3,0,0,308,31,2,2,0,8.792,0.8,7.0336,South_Technology,78.75200221981592,215.97460387096774,0.1472530864197531
2016-09-08,2016-09-12,Standard Class,Consumer,United States,Monroe,North Carolina,South,Office Supplies,Paper,64.704,3,0.2,23.4552,2016,9,3,36,3,Thursday,2016,9,3,37,0,4,0,0,21.567999999999998,0.36250000000000004,7.8184000000000005,1,4.185159806437891,3.1968428722445275,1.3862943611198906,3,0,0,308,31,2,1,12,21.567999999999998,0.6000000000000001,12.9408,South_Office Supplies,20.3270495851311,57.284091970802926,0.1472530864197531
2016-06-06,2016-06-09,Second Class,Corporate,United States,Lowell,Massachusetts,East,Office Supplies,Paper,105.52,4,0.0,48.5392,2016,6,2,23,0,Monday,2016,6,2,23,3,3,0,0,26.38,0.46,12.1348,0,4.668332760945732,3.9027642753640093,1.6094379124341003,2,1,0,269,19,1,1,12,26.38,0.0,0.0,East_Office Supplies,20.3270495851311,57.284091970802926,0.14536516853932585
2015-06-19,2015-06-23,Standard Class,Home Office,United States,Dallas,Texas,Central,Office Supplies,Binders,5.792,2,0.8,-9.5568,2015,6,2,25,4,Friday,2015,6,2,26,1,4,0,0,2.896,-1.6500000000000001,-4.7784,1,1.9157454490090462,,1.0986122886681098,3,2,0,109,41,0,1,3,2.896,1.6,4.6336,Central_Office Supplies,20.3270495851311,133.56056007879187,0.24035299182092124
2015-03-05,2015-03-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,466.158,7,0.4,-93.2316,2015,3,1,10,3,Thursday,2015,3,1,11,0,4,0,0,66.59400000000001,-0.19999999999999998,-13.3188,1,6.146667530212742,,2.0794415416798357,3,1,0,374,36,1,2,13,66.59400000000001,2.8000000000000003,186.46320000000003,East_Technology,78.75200221981592,371.21153430821147,0.14536516853932585
2015-03-05,2015-03-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,10.312,1,0.2,-1.289,2015,3,1,10,3,Thursday,2015,3,1,11,0,4,0,0,10.312,-0.125,-1.289,1,2.425864109154217,,0.6931471805599453,3,1,0,374,36,1,2,0,10.312,0.2,2.0624,East_Technology,78.75200221981592,215.97460387096774,0.14536516853932585
2015-03-05,2015-03-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.556,3,0.7,-1.7892,2015,3,1,10,3,Thursday,2015,3,1,11,0,4,0,0,0.852,-0.7,-0.5963999999999999,1,1.2686363176516582,,1.3862943611198906,3,1,0,374,36,1,1,3,0.852,2.0999999999999996,1.7892,East_Office Supplies,20.3270495851311,133.56056007879187,0.14536516853932585
2017-08-04,2017-08-07,First Class,Corporate,United States,Loveland,Colorado,West,Office Supplies,Paper,7.968,2,0.2,2.8884,2017,8,3,31,4,Friday,2017,8,3,32,0,3,0,0,3.984,0.3625,1.4442,1,2.193662685769859,1.3579977619647767,1.0986122886681098,0,1,0,268,4,3,1,12,3.984,0.4,1.5936000000000001,West_Office Supplies,20.3270495851311,57.284091970802926,0.10933499843896347
2017-08-04,2017-08-07,First Class,Corporate,United States,Loveland,Colorado,West,Office Supplies,Envelopes,8.784,1,0.2,3.1842,2017,8,3,31,4,Friday,2017,8,3,32,0,3,0,0,8.784,0.3625,3.1842,1,2.2807483983848713,1.431315526767411,0.6931471805599453,0,1,0,268,4,3,1,7,8.784,0.2,1.7568000000000001,West_Office Supplies,20.3270495851311,64.86772440944881,0.10933499843896347
2017-12-30,2018-01-03,Standard Class,Consumer,United States,Loveland,Colorado,West,Office Supplies,Fasteners,3.024,3,0.2,-0.6048,2017,12,4,52,5,Saturday,2018,1,1,1,2,4,1,1,1.008,-0.2,-0.2016,1,1.3922764327974382,-0.9283633131084243,1.3862943611198906,3,0,0,268,4,3,1,8,1.008,0.6000000000000001,0.6048,West_Office Supplies,20.3270495851311,13.936774193548388,0.10933499843896347
2015-05-23,2015-05-27,Standard Class,Corporate,United States,Woonsocket,Rhode Island,East,Office Supplies,Storage,51.45,3,0.0,13.8915,2015,5,2,21,5,Saturday,2015,5,2,22,2,4,1,0,17.150000000000002,0.27,4.6305000000000005,0,3.9598603348423063,2.7007905803729497,1.3862943611198906,3,1,0,526,37,1,1,14,17.150000000000002,0.0,0.0,East_Office Supplies,20.3270495851311,264.5905531914894,0.14536516853932585
2014-12-06,2014-12-10,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,14.016,4,0.8,-31.536,2014,12,4,49,5,Saturday,2014,12,4,50,2,4,1,1,3.504,-2.25,-7.884,1,2.7091162992842075,,1.6094379124341003,3,0,0,80,11,0,1,1,3.504,3.2,11.212800000000001,Central_Office Supplies,20.3270495851311,230.7557103004292,0.24035299182092124
2014-12-06,2014-12-10,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,214.95,5,0.5,-120.372,2014,12,4,49,5,Saturday,2014,12,4,50,2,4,1,1,42.989999999999995,-0.56,-24.0744,1,5.37504689940671,,1.791759469228055,3,0,0,80,11,0,0,16,42.989999999999995,2.5,107.475,Central_Furniture,8.699327109853842,648.7947711598746,0.24035299182092124
2014-12-06,2014-12-10,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,35.04,4,0.2,-7.008,2014,12,4,49,5,Saturday,2014,12,4,50,2,4,1,1,8.76,-0.2,-1.752,1,3.584629432740137,,1.6094379124341003,3,0,0,80,11,0,2,13,8.76,0.8,7.008,Central_Technology,78.75200221981592,371.21153430821147,0.24035299182092124
2014-12-06,2014-12-10,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,10.776,3,0.6,-4.8492,2014,12,4,49,5,Saturday,2014,12,4,50,2,4,1,1,3.592,-0.45,-1.6163999999999998,1,2.4660635619865205,,1.3862943611198906,3,0,0,80,11,0,0,9,3.592,1.7999999999999998,6.465599999999999,Central_Furniture,8.699327109853842,95.82566771159875,0.24035299182092124
2014-12-06,2014-12-10,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,4.6,2,0.8,-8.05,2014,12,4,49,5,Saturday,2014,12,4,50,2,4,1,1,2.3,-1.7500000000000002,-4.025,1,1.7227665977411035,,1.0986122886681098,3,0,0,80,11,0,1,3,2.3,1.6,3.6799999999999997,Central_Office Supplies,20.3270495851311,133.56056007879187,0.24035299182092124
2014-12-06,2014-12-10,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,35.168,2,0.2,-8.3524,2014,12,4,49,5,Saturday,2014,12,4,50,2,4,1,1,17.584,-0.2375,-4.1762,1,3.588174749992304,,1.0986122886681098,3,0,0,80,11,0,1,14,17.584,0.4,7.0336,Central_Office Supplies,20.3270495851311,264.5905531914894,0.24035299182092124
2015-08-07,2015-08-12,Standard Class,Home Office,United States,Bakersfield,California,West,Office Supplies,Binders,19.152,3,0.2,6.4638,2015,8,3,32,4,Friday,2015,8,3,33,2,5,0,0,6.384,0.33749999999999997,2.1546,1,3.003303539050309,2.0100646679020127,1.3862943611198906,3,2,0,27,3,3,1,3,6.384,0.6000000000000001,3.8304000000000005,West_Office Supplies,20.3270495851311,133.56056007879187,0.10933499843896347
2014-03-17,2014-03-17,Same Day,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,4.448,2,0.2,0.3336,2014,3,1,12,0,Monday,2014,3,1,12,0,0,0,0,2.224,0.075,0.1668,1,1.6952485688472114,0.2878820524544472,1.0986122886681098,1,0,0,109,41,0,1,2,2.224,0.4,0.8896000000000002,Central_Office Supplies,20.3270495851311,34.068834170854274,0.24035299182092124
2014-03-17,2014-03-17,Same Day,Consumer,United States,Dallas,Texas,Central,Office Supplies,Paper,5.184,1,0.2,1.8792,2014,3,1,12,0,Monday,2014,3,1,12,0,0,0,0,5.184,0.3625,1.8792,1,1.8219653112851208,1.0575124777826839,0.6931471805599453,1,0,0,109,41,0,1,12,5.184,0.2,1.0368000000000002,Central_Office Supplies,20.3270495851311,57.284091970802926,0.24035299182092124
2014-03-17,2014-03-17,Same Day,Consumer,United States,Dallas,Texas,Central,Office Supplies,Paper,15.552,3,0.2,5.4432,2014,3,1,12,0,Monday,2014,3,1,12,0,0,0,0,5.184,0.35000000000000003,1.8144,1,2.8065069404432417,1.8630253111150528,1.3862943611198906,1,0,0,109,41,0,1,12,5.184,0.6000000000000001,3.1104000000000003,Central_Office Supplies,20.3270495851311,57.284091970802926,0.24035299182092124
2015-03-26,2015-03-30,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,40.032,6,0.2,12.51,2015,3,1,13,3,Thursday,2015,3,1,14,0,4,0,0,6.672,0.3125,2.085,1,3.7143522500869675,2.6034301519721073,1.9459101490553132,2,0,0,374,36,1,1,12,6.672,1.2000000000000002,8.0064,East_Office Supplies,20.3270495851311,57.284091970802926,0.14536516853932585
2015-03-26,2015-03-30,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,16.776,3,0.2,5.0328,2015,3,1,13,3,Thursday,2015,3,1,14,0,4,0,0,5.592,0.3,1.6776,1,2.8778492328972742,1.7972112479063003,1.3862943611198906,2,0,0,374,36,1,2,0,5.592,0.6000000000000001,3.3552,East_Technology,78.75200221981592,215.97460387096774,0.14536516853932585
2014-12-14,2014-12-20,Standard Class,Consumer,United States,Deltona,Florida,South,Furniture,Chairs,186.304,4,0.2,13.9728,2014,12,4,50,6,Sunday,2014,12,4,51,5,6,1,1,46.576,0.075,3.4932,1,5.232732965335192,2.7062352216897603,1.6094379124341003,3,0,0,119,8,2,0,5,46.576,0.8,37.2608,South_Furniture,8.699327109853842,532.3324197730956,0.1472530864197531
2015-09-19,2015-09-26,Standard Class,Corporate,United States,Columbus,Georgia,South,Technology,Accessories,66.36,4,0.0,23.226,2015,9,3,38,5,Saturday,2015,9,3,39,5,7,1,0,16.59,0.35,5.8065,0,4.210051369934071,3.1874264365946106,1.6094379124341003,3,1,0,94,9,2,2,0,16.59,0.0,0.0,South_Technology,78.75200221981592,215.97460387096774,0.1472530864197531
2017-04-25,2017-04-26,First Class,Home Office,United States,Nashville,Tennessee,South,Office Supplies,Art,42.048,9,0.2,5.256,2017,4,2,17,1,Tuesday,2017,4,2,17,2,1,0,0,4.672000000000001,0.125,0.5840000000000001,1,3.7623157721871188,1.83354100324301,2.302585092994046,0,2,0,323,40,2,1,2,4.672000000000001,1.8,8.409600000000001,South_Office Supplies,20.3270495851311,34.068834170854274,0.1472530864197531
2017-04-25,2017-04-26,First Class,Home Office,United States,Nashville,Tennessee,South,Office Supplies,Art,67.92,5,0.2,6.792,2017,4,2,17,1,Tuesday,2017,4,2,17,2,1,0,0,13.584,0.09999999999999999,1.3584,1,4.232946411659729,2.053097566340234,1.791759469228055,0,2,0,323,40,2,1,2,13.584,1.0,13.584000000000001,South_Office Supplies,20.3270495851311,34.068834170854274,0.1472530864197531
2014-10-18,2014-10-22,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,52.512,6,0.2,19.692,2014,10,4,42,5,Saturday,2014,10,4,43,2,4,1,0,8.752,0.375,3.282,1,3.979905927816107,3.0297471521412684,1.9459101490553132,3,1,0,374,36,1,1,7,8.752,1.2000000000000002,10.502400000000002,East_Office Supplies,20.3270495851311,64.86772440944881,0.14536516853932585
2014-10-18,2014-10-22,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,186.912,6,0.2,-35.046,2014,10,4,42,5,Saturday,2014,10,4,43,2,4,1,0,31.152,-0.1875,-5.841,1,5.2359737681375345,,1.9459101490553132,3,1,0,374,36,1,1,14,31.152,1.2000000000000002,37.382400000000004,East_Office Supplies,20.3270495851311,264.5905531914894,0.14536516853932585
2014-10-18,2014-10-22,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.048,4,0.2,3.14,2014,10,4,42,5,Saturday,2014,10,4,43,2,4,1,0,2.512,0.3125,0.785,1,2.402249416106991,1.420695787837223,1.6094379124341003,3,1,0,374,36,1,1,12,2.512,0.8,2.0096000000000003,East_Office Supplies,20.3270495851311,57.284091970802926,0.14536516853932585
2015-11-13,2015-11-13,Same Day,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,17.496,9,0.6,-7.4358,2015,11,4,46,4,Friday,2015,11,4,46,4,0,0,1,1.944,-0.42500000000000004,-0.8262,1,2.917554492489967,,2.302585092994046,1,0,0,80,11,0,0,9,1.944,5.3999999999999995,10.497599999999998,Central_Furniture,8.699327109853842,95.82566771159875,0.24035299182092124
2016-01-31,2016-02-02,Second Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Paper,15.552,3,0.2,5.4432,2016,1,1,4,6,Sunday,2016,2,1,5,1,2,1,0,5.184,0.35000000000000003,1.8144,1,2.8065069404432417,1.8630253111150528,1.3862943611198906,2,0,0,109,41,0,1,12,5.184,0.6000000000000001,3.1104000000000003,Central_Office Supplies,20.3270495851311,57.284091970802926,0.24035299182092124
2016-11-17,2016-11-22,Standard Class,Consumer,United States,Carlsbad,New Mexico,West,Office Supplies,Binders,10.776,3,0.2,3.3675,2016,11,4,46,3,Thursday,2016,11,4,47,1,5,0,1,3.592,0.3125,1.1225,1,2.4660635619865205,1.4741907630260747,1.3862943611198906,3,0,0,65,29,3,1,3,3.592,0.6000000000000001,2.1552000000000002,West_Office Supplies,20.3270495851311,133.56056007879187,0.10933499843896347
2017-07-25,2017-07-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,3.304,1,0.2,1.0738,2017,7,3,30,1,Tuesday,2017,7,3,30,5,4,0,0,3.304,0.32500000000000007,1.0738,1,1.4595448228594832,0.7293826731420407,0.6931471805599453,3,0,0,374,36,1,1,10,3.304,0.2,0.6608,East_Office Supplies,20.3270495851311,34.303054945054946,0.14536516853932585
2017-11-11,2017-11-17,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,35.48,1,0.0,0.0,2017,11,4,45,5,Saturday,2017,11,4,46,4,6,1,1,35.48,0.0,0.0,0,3.5967641652061304,0.0,0.6931471805599453,3,0,0,329,30,1,1,14,35.48,0.0,0.0,East_Office Supplies,20.3270495851311,264.5905531914894,0.14536516853932585
2015-09-26,2015-10-03,Standard Class,Consumer,United States,Oceanside,New York,East,Office Supplies,Fasteners,34.44,3,0.0,16.1868,2015,9,3,39,5,Saturday,2015,10,4,40,5,7,1,0,11.479999999999999,0.4700000000000001,5.395600000000001,0,3.56784112573688,2.844141647324685,1.3862943611198906,3,0,0,343,30,1,1,8,11.479999999999999,0.0,0.0,East_Office Supplies,20.3270495851311,13.936774193548388,0.14536516853932585
2015-09-26,2015-10-03,Standard Class,Consumer,United States,Oceanside,New York,East,Technology,Machines,629.93,7,0.0,296.0671,2015,9,3,39,5,Saturday,2015,10,4,40,5,7,1,0,89.99,0.47000000000000003,42.2953,0,6.447194921363696,5.693958039211207,2.0794415416798357,3,0,0,343,30,1,2,11,89.99,0.0,0.0,East_Technology,78.75200221981592,1645.5533130434783,0.14536516853932585
2015-09-26,2015-10-03,Standard Class,Consumer,United States,Oceanside,New York,East,Office Supplies,Binders,79.056,9,0.2,28.6578,2015,9,3,39,5,Saturday,2015,10,4,40,5,7,1,0,8.783999999999999,0.36250000000000004,3.1842,1,4.3827263897881545,3.389725159987082,2.302585092994046,3,0,0,343,30,1,1,3,8.783999999999999,1.8,15.8112,East_Office Supplies,20.3270495851311,133.56056007879187,0.14536516853932585
2014-04-04,2014-04-08,Standard Class,Corporate,United States,Lafayette,Louisiana,South,Office Supplies,Storage,232.55,5,0.0,9.302,2014,4,2,14,4,Friday,2014,4,2,15,1,4,0,0,46.510000000000005,0.039999999999999994,1.8603999999999998,0,5.453396186948117,2.3323380511433935,1.791759469228055,3,1,0,233,16,2,1,14,46.510000000000005,0.0,0.0,South_Office Supplies,20.3270495851311,264.5905531914894,0.1472530864197531
2014-04-04,2014-04-08,Standard Class,Corporate,United States,Lafayette,Louisiana,South,Technology,Accessories,99.98,2,0.0,42.9914,2014,4,2,14,4,Friday,2014,4,2,15,1,4,0,0,49.99,0.43,21.4957,0,4.6149224774307696,3.7839941602690774,1.0986122886681098,3,1,0,233,16,2,2,0,49.99,0.0,0.0,South_Technology,78.75200221981592,215.97460387096774,0.1472530864197531
2014-04-04,2014-04-08,Standard Class,Corporate,United States,Lafayette,Louisiana,South,Office Supplies,Paper,19.44,3,0.0,9.3312,2014,4,2,14,4,Friday,2014,4,2,15,1,4,0,0,6.48,0.48000000000000004,3.1104000000000003,0,3.017493765335504,2.3351684428900654,1.3862943611198906,3,1,0,233,16,2,1,12,6.48,0.0,0.0,South_Office Supplies,20.3270495851311,57.284091970802926,0.1472530864197531
2014-04-04,2014-04-08,Standard Class,Corporate,United States,Lafayette,Louisiana,South,Office Supplies,Paper,12.96,2,0.0,6.3504,2014,4,2,14,4,Friday,2014,4,2,15,1,4,0,0,6.48,0.48999999999999994,3.1752,0,2.6361960973342264,1.994754733512642,1.0986122886681098,3,1,0,233,16,2,1,12,6.48,0.0,0.0,South_Office Supplies,20.3270495851311,57.284091970802926,0.1472530864197531
2014-09-14,2014-09-14,Same Day,Consumer,United States,New York City,New York,East,Furniture,Tables,464.292,9,0.4,-108.3348,2014,9,3,37,6,Sunday,2014,9,3,37,6,0,1,0,51.587999999999994,-0.23333333333333334,-12.0372,1,6.142665165494115,,2.302585092994046,1,0,0,329,30,1,0,16,51.587999999999994,3.6,185.7168,East_Furniture,8.699327109853842,648.7947711598746,0.14536516853932585
